Activity Period,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Price Category Code,Terminal,Boarding Area,Passenger Count
201605,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,"17,951"
201605,Emirates ,EK,Emirates ,EK,International,Middle East,Deplaned,Other,International,A,"13,806"
201605,Emirates ,EK,Emirates ,EK,International,Middle East,Enplaned,Other,International,A,"11,910"
201605,Etihad Airways,EY,Etihad Airways,EY,International,Middle East,Deplaned,Other,International,A,"7,095"
201605,Etihad Airways,EY,Etihad Airways,EY,International,Middle East,Enplaned,Other,International,A,"5,682"
201605,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,B,"30,813"
201605,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,B,"30,521"
201605,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,International,A,"16,668"
201605,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,International,A,"16,932"
201605,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,"5,610"
201605,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,"6,463"
201605,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,International,A,"66,073"
201605,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Enplaned,Low Fare,International,A,"66,189"
201605,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,International,G,198
201605,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Enplaned,Low Fare,International,G,258
201605,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,International,A,"13,319"
201605,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,"13,748"
201605,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Other,International,A,"9,755"
201605,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,"9,904"
201605,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Other,International,G,"22,197"
201605,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,International,G,"22,729"
201605,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Other,International,A,"11,711"
201605,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Other,International,A,"11,681"
201605,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Deplaned,Other,International,A,"7,615"
201605,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Enplaned,Other,International,A,"6,209"
201605,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Deplaned,Other,International,G,"6,225"
201605,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Enplaned,Other,International,G,"6,759"
201605,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Other,International,G,"12,252"
201605,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Other,International,G,"14,975"
201605,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Deplaned,Other,International,A,"1,349"
201605,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Enplaned,Other,International,A,"1,299"
201605,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,"7,059"
201605,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,"7,746"
201605,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,"167,933"
201605,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,"164,576"
201605,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,International,G,"1,346"
201605,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,"6,393"
201605,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,"7,684"
201605,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Deplaned,Low Fare,Terminal 1,B,"153,869"
201605,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Low Fare,Terminal 1,B,"148,420"
201605,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Thru / Transit,Low Fare,Terminal 1,B,19
201605,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,International,A,"8,126"
201605,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,International,A,"7,522"
201605,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Other,International,G,"6,172"
201605,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Other,International,G,"6,277"
201605,TACA,TA,TACA,TA,International,Central America,Deplaned,Other,International,A,"5,316"
201605,TACA,TA,TACA,TA,International,Central America,Enplaned,Other,International,A,"5,072"
201605,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Deplaned,Other,International,G,"9,061"
201605,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Enplaned,Other,International,G,"8,808"
201605,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,International,G,"18,071"
201605,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,International,G,"22,801"
201605,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,E,"269,887"
201605,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,E,"270,664"
201605,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,E,55
201605,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,"378,428"
201605,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,"357,467"
201605,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,76
201605,United Airlines,UA,United Airlines,UA,International,Asia,Deplaned,Other,International,G,"73,324"
201605,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Other,International,G,"80,046"
201605,United Airlines,UA,United Airlines,UA,International,Asia,Thru / Transit,Other,International,G,253
201605,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Deplaned,Other,International,G,"6,292"
201605,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Enplaned,Other,International,G,"5,385"
201605,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,International,G,386
201605,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,E,"10,735"
201605,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,E,"4,279"
201605,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,"7,774"
201605,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,"15,812"
201605,United Airlines,UA,United Airlines,UA,International,Europe,Deplaned,Other,International,G,"33,671"
201605,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Other,International,G,"36,646"
201605,United Airlines,UA,United Airlines,UA,International,Mexico,Deplaned,Other,International,G,"21,290"
201605,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,International,G,"5,354"
201605,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,Terminal 3,E,616
201605,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,Terminal 3,F,"14,810"
201605,Virgin America,VX,Virgin America,VX,Domestic,US,Deplaned,Low Fare,Terminal 2,D,"212,998"
201605,Virgin America,VX,Virgin America,VX,Domestic,US,Enplaned,Low Fare,Terminal 2,D,"213,372"
201605,Virgin America,VX,Virgin America,VX,International,Mexico,Deplaned,Low Fare,International,A,"5,481"
201605,Virgin America,VX,Virgin America,VX,International,Mexico,Enplaned,Low Fare,Terminal 2,D,"5,273"
201605,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,"12,457"
201605,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,"12,150"
201605,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Deplaned,Other,International,A,"6,232"
201605,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Enplaned,Other,International,A,"7,039"
201606,Aer Lingus,EI,Aer Lingus,EI,International,Europe,Deplaned,Other,International,G,"7,261"
201606,Aer Lingus,EI,Aer Lingus,EI,International,Europe,Enplaned,Other,International,G,"7,778"
201606,Aeromexico,AM,Aeromexico,AM,International,Mexico,Deplaned,Other,International,A,"11,327"
201606,Aeromexico,AM,Aeromexico,AM,International,Mexico,Enplaned,Other,International,A,"13,306"
201606,Air Berlin,AB,Air Berlin,AB,International,Europe,Deplaned,Other,International,A,"4,735"
201606,Air Berlin,AB,Air Berlin,AB,International,Europe,Enplaned,Other,International,A,"5,130"
201606,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,International,G,"45,354"
201606,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,International,G,"50,932"
201606,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,International,G,"9,807"
201606,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,International,G,"9,389"
201606,Air France,AF,Air France,AF,International,Europe,Deplaned,Other,International,A,"19,958"
201606,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,International,A,"22,829"
201606,Air India Limited,AI,Air India Limited,AI,International,Asia,Deplaned,Other,International,G,"2,796"
201606,Air India Limited,AI,Air India Limited,AI,International,Asia,Enplaned,Low Fare,International,G,172
201606,Air India Limited,AI,Air India Limited,AI,International,Asia,Enplaned,Other,International,G,"2,661"
201606,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Other,International,G,"8,270"
201606,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,"7,853"
201606,Air Pacific Limited dba Fiji Airways,FJ,Air Pacific Limited dba Fiji Airways,FJ,International,Australia / Oceania,Deplaned,Low Fare,International,G,40
201606,Air Pacific Limited dba Fiji Airways,FJ,Air Pacific Limited dba Fiji Airways,FJ,International,Australia / Oceania,Deplaned,Other,International,G,"1,312"
201606,Air Pacific Limited dba Fiji Airways,FJ,Air Pacific Limited dba Fiji Airways,FJ,International,Australia / Oceania,Enplaned,Other,International,G,"1,212"
201606,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,International,A,"58,423"
201606,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,International,A,"61,412"
201606,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,"6,560"
201606,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,International,A,"7,404"
201606,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Other,International,G,"7,176"
201606,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Other,International,G,"7,273"
201606,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 1,C,"85,536"
201606,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 1,C,"91,161"
201606,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,"118,449"
201606,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,"120,994"
201606,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,"8,362"
201606,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,"8,095"
201606,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Other,International,A,"19,698"
201606,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,International,A,"20,299"
201606,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Deplaned,Other,International,G,"4,257"
201606,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Enplaned,Other,International,G,"4,371"
201606,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,"21,759"
201606,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,"22,013"
201606,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,International,A,"9,268"
201606,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,"10,284"
201606,China Eastern,MU,China Eastern,MU,International,Asia,Deplaned,Other,International,A,"7,931"
201606,China Eastern,MU,China Eastern,MU,International,Asia,Enplaned,Other,International,A,"7,301"
201606,China Southern,CZ,China Southern,CZ,International,Asia,Deplaned,Other,International,A,"6,698"
201606,China Southern,CZ,China Southern,CZ,International,Asia,Enplaned,Other,International,A,"6,251"
201606,Compass Airlines,CP,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,"12,177"
201606,Compass Airlines,CP,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,"13,037"
201606,Compass Airlines,CP,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,"13,166"
201606,Compass Airlines,CP,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,"12,962"
201606,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,"190,022"
201606,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,"193,440"
201606,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,"17,840"
201606,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,"17,960"
201606,Emirates ,EK,Emirates ,EK,International,Middle East,Deplaned,Other,International,A,"12,898"
201606,Emirates ,EK,Emirates ,EK,International,Middle East,Enplaned,Other,International,A,"13,438"
201606,Etihad Airways,EY,Etihad Airways,EY,International,Middle East,Deplaned,Other,International,A,"6,610"
201606,Etihad Airways,EY,Etihad Airways,EY,International,Middle East,Enplaned,Other,International,A,"6,436"
201606,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,B,"30,279"
201606,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,B,"31,014"
201606,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,International,A,"16,237"
201606,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,International,A,"17,030"
201606,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,"6,154"
201606,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,"6,699"
201606,Jazz Aviation,QK,Air Canada,AC,International,Canada,Deplaned,Other,International,G,925
201606,Jazz Aviation,QK,Air Canada,AC,International,Canada,Enplaned,Other,International,G,865
201606,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,International,A,"65,625"
201606,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Enplaned,Low Fare,International,A,"65,813"
201606,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,International,G,124
201606,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Enplaned,Low Fare,International,G,138
201606,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,International,A,"14,298"
201606,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,"13,897"
201606,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Other,International,A,"9,942"
201606,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,"10,062"
201606,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Other,International,G,"22,680"
201606,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,International,G,"23,310"
201606,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Other,International,A,"11,991"
201606,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Other,International,A,"13,629"
201606,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Deplaned,Other,International,A,"8,753"
201606,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Enplaned,Other,International,A,"7,031"
201606,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Deplaned,Other,International,G,"7,237"
201606,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Enplaned,Other,International,G,"7,291"
201606,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Other,International,G,"12,700"
201606,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Other,International,G,"15,294"
201606,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Deplaned,Other,International,A,176
201606,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Enplaned,Other,International,A,129
201606,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,"1,812"
201606,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,"2,021"
